打单日期,出货日期,最晚送达日期,单号,发货方名称,发货方地址,发货方联系人,发货方联系电话,起运城市,收货方编号,收货方名称,收货方地址,收货方联系人,收货方联系电话,目的城市,运输方式,配送方式,产品编码,产品名称,产品型号,产品单位,单位体积,单位重量,发货数量,特殊要求,是否需要订单,订单特殊要求,需要预约,若有指定签收人的人名,会出具入库单,入库单需要交给SONY,签收情况,周六是否收货,周日是否收货,收货开始时间,收货结束时间,SONY销售员,SONY销售员联系电话	,SONY销售员上级主管,SONY销售员上级主管电话
2011-8-27 10:31:56,,,9204830356,SAP库,,,,,7550317207,深圳隆源四海海岸城购物中心3楼327铺,深圳市南山区文心五路33号海岸城购物中心3楼327铺,,,深圳,空运,,P28298080,VAIO鼠标,VGP-UMS31/PI(玫粉),个,0.00,2.40,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830356,SAP库,,,,,7550317207,深圳隆源四海海岸城购物中心3楼327铺,深圳市南山区文心五路33号海岸城购物中心3楼327铺,,,深圳,空运,,P28298083,VAIO鼠标,VGP-UMS31/W（白）,个,0.00,2.40,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830356,SAP库,,,,,7550317207,深圳隆源四海海岸城购物中心3楼327铺,深圳市南山区文心五路33号海岸城购物中心3楼327铺,,,深圳,空运,,P28298082,VAIO鼠标,VGP-UMS31/BJ(黑）,个,0.00,2.40,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830358,SAP库,,,,,8980033004,海南信桥DC商业城2114店,海口市海秀大道12号海南DC新商业城四楼4034/4035号,,,海口,空运,,P28298082,VAIO鼠标,VGP-UMS31/BJ(黑）,个,0.00,2.40,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830358,SAP库,,,,,8980033004,海南信桥DC商业城2114店,海口市海秀大道12号海南DC新商业城四楼4034/4035号,,,海口,空运,,P28298081,VAIO鼠标,VGP-UMS31/T(棕),个,0.00,2.40,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830359,SAP库,,,,,8980033003,海南信桥DC商业城1005店,海口市海秀大道12号海南DC新商业城四楼4034/4035号,,,海口,空运,,P50661796,VAIO键盘贴膜,VGP-CNK06/P(粉),个,0.00,0.84,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830359,SAP库,,,,,8980033003,海南信桥DC商业城1005店,海口市海秀大道12号海南DC新商业城四楼4034/4035号,,,海口,空运,,P50133135,VAIO 便携软包,VGP-CNM65/P(粉),个,0.00,11.46,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830360,SAP库,,,,,7550394002,深圳索盟赛博曼哈2A081店,深圳市福田区华强北路2022-2024号赛博数码广场曼哈店2A081,,,深圳,空运,,P27546599,笔记本电脑,VPCCA26EC/P(粉),台,0.01,3.78,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830360,SAP库,,,,,7550394002,深圳索盟赛博曼哈2A081店,深圳市福田区华强北路2022-2024号赛博数码广场曼哈店2A081,,,深圳,空运,,P27547196,笔记本电脑,VPCSD28EC/L(蓝),台,0.01,3.16,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830360,SAP库,,,,,7550394002,深圳索盟赛博曼哈2A081店,深圳市福田区华强北路2022-2024号赛博数码广场曼哈店2A081,,,深圳,空运,,P27546592,笔记本电脑,VPCCA26EC/B(黑),台,0.01,3.78,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830361,SAP库,,,,,2000973003,广州瀚达广百新一城5楼店,广州市天河南二路19-21号宏发大厦555室,,,广州,空运,,P50661795,VAIO键盘贴膜,VGP-CNK06/B(黑),个,0.00,0.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830361,SAP库,,,,,2000973003,广州瀚达广百新一城5楼店,广州市天河南二路19-21号宏发大厦555室,,,广州,空运,,P59411105,VAIO 便携软包,VGP-CNM68/B(黑),个,0.00,16.42,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830361,SAP库,,,,,2000973003,广州瀚达广百新一城5楼店,广州市天河南二路19-21号宏发大厦555室,,,广州,空运,,P59411103,VAIO 便携软包,VGP-CNM68/P(粉),个,0.00,16.42,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830361,SAP库,,,,,2000973003,广州瀚达广百新一城5楼店,广州市天河南二路19-21号宏发大厦555室,,,广州,空运,,P50661796,VAIO键盘贴膜,VGP-CNK06/P(粉),个,0.00,0.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830361,SAP库,,,,,2000973003,广州瀚达广百新一城5楼店,广州市天河南二路19-21号宏发大厦555室,,,广州,空运,,P59411104,VAIO 便携软包,VGP-CNM68/W(白),个,0.00,16.42,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830362,SAP库,,,,,7550394002,深圳索盟赛博曼哈2A081店,深圳市福田区华强北路2022-2024号赛博数码广场曼哈店2A081,,,深圳,空运,,P27546599,笔记本电脑,VPCCA26EC/P(粉),台,0.01,3.78,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830363,SAP库,,,,,7550394001,深圳索盟新华强H2B002店,深圳市福田区华强北路1007-1015号华强电子世界华强广场HB02-03,,,深圳,空运,,P27547291,笔记本电脑,VPCSD27EC/W(白),台,0.01,3.14,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:56,,,9204830364,SAP库,,,,,7540033001,汕头润倍源DWS长平店,汕头市长平路丹阳庄龙翔大厦A座11号,,,汕头,空运,,P50133134,VAIO 便携软包,VGP-CNM65/B(黑),个,0.00,11.46,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:57,,,9204830365,SAP库,,,,,7590103002,广州市索盟湛江国贸新天地电脑城二楼40-,广州市天河区天河南二路31号丰兴广场中兴阁601室,,,广州,空运,,P27547290,笔记本电脑,VPCSD27EC/P(粉),台,0.01,3.16,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:31:57,,,9204830366,SAP库,,,,,8980033002,海南信桥海口赛格电脑城1001店,海口市海秀大道12号海南DC新商业城四楼4034/4035号,,,海口,空运,,P28298081,VAIO鼠标,VGP-UMS31/T(棕),个,0.00,2.40,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50661509,CA便携包,VGP-CNM67/G(绿),个,0.00,13.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298084,VAIO鼠标,VGP-UMS31/R（红）,个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298082,VAIO鼠标,VGP-UMS31/BJ(黑）,个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298083,VAIO鼠标,VGP-UMS31/W（白）,个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P59411104,VAIO 便携软包,VGP-CNM68/W(白),个,0.00,16.42,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298085,VAIO鼠标,VGP-UMS31/P（粉）,个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P59411103,VAIO 便携软包,VGP-CNM68/P(粉),个,0.00,16.42,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50661506,CA便携包,VGP-CNM67/B(黑),个,0.00,13.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298081,VAIO鼠标,VGP-UMS31/T(棕),个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50661508,CA便携包,VGP-CNM67/D(橙),个,0.00,13.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298080,VAIO鼠标,VGP-UMS31/PI(玫粉),个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50661507,CA便携包,VGP-CNM67/P(粉),个,0.00,13.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P59411102,VAIO 鼠标,VGP-UMS31/D(橙),个,0.00,2.40,6,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830424,SAP库,,,,,5950228003,泉州金韵益华电脑城151店,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P59411105,VAIO 便携软包,VGP-CNM68/B(黑),个,0.00,16.42,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298083,VAIO鼠标,VGP-UMS31/W（白）,个,0.00,2.40,3,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298081,VAIO鼠标,VGP-UMS31/T(棕),个,0.00,2.40,3,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298084,VAIO鼠标,VGP-UMS31/R（红）,个,0.00,2.40,4,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298082,VAIO鼠标,VGP-UMS31/BJ(黑）,个,0.00,2.40,3,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50661506,CA便携包,VGP-CNM67/B(黑),个,0.00,13.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50133134,VAIO 便携软包,VGP-CNM65/B(黑),个,0.00,11.46,3,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P59411102,VAIO 鼠标,VGP-UMS31/D(橙),个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P59411105,VAIO 便携软包,VGP-CNM68/B(黑),个,0.00,16.42,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50661507,CA便携包,VGP-CNM67/P(粉),个,0.00,13.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50660789,VAIO便携包,VGP-CNC07/B(黑),个,0.01,9.40,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50133135,VAIO 便携软包,VGP-CNM65/P(粉),个,0.00,11.46,3,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298080,VAIO鼠标,VGP-UMS31/PI(玫粉),个,0.00,2.40,4,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P59411104,VAIO 便携软包,VGP-CNM68/W(白),个,0.00,16.42,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50661509,CA便携包,VGP-CNM67/G(绿),个,0.00,13.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P59411103,VAIO 便携软包,VGP-CNM68/P(粉),个,0.00,16.42,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P28298085,VAIO鼠标,VGP-UMS31/P（粉）,个,0.00,2.40,4,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50661508,CA便携包,VGP-CNM67/D(橙),个,0.00,13.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:03,,,9204830425,SAP库,,,,,5950228001,泉州金韵益华电脑城102B,九一街益华电脑城151索尼专卖店,,,泉州,卡车装运,,P50132843,VAIO双肩背包,VGP-CNM05/B(黑),个,0.02,9.94,3,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:04,,,9204830431,SAP库,,,,,5920096003,厦门一丁湖滨南路66号店,思明区湖滨南路71号大正297店,,,厦门,空运,,P54117266,笔记本电脑,VPCCA2S4C   CN1,台,0.02,3.82,2,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:05,,,9204830432,SAP库,,,,,5920096003,厦门一丁湖滨南路66号店,思明区湖滨南路71号大正297店,,,厦门,空运,,P28298084,VAIO鼠标,VGP-UMS31/R（红）,个,0.00,2.40,4,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:05,,,9204830432,SAP库,,,,,5920096003,厦门一丁湖滨南路66号店,思明区湖滨南路71号大正297店,,,厦门,空运,,P28298081,VAIO鼠标,VGP-UMS31/T(棕),个,0.00,2.40,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:05,,,9204830433,SAP库,,,,,5910229218,福州宜友大利嘉F10,福州市台江区大利嘉城A18 B1-B3,,,福州,空运,,P27547193,笔记本电脑,VPCSD28EC/B(黑),台,0.01,3.10,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:06,,,9204830446,SAP库,,,,,7590103001,广州市索盟湛江国贸大厦B座4楼25A店,广州市天河区天河南二路31号丰兴广场中兴阁601室,,,广州,空运,,P27537196,笔记本电脑,VPCYA26EC/B(黑),台,0.01,2.70,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:06,,,9204830447,SAP库,,,,,7540040002,翔辉世贸117号店,潮州市永护路15号,,,潮州,空运,,P27546996,笔记本电脑,VPCZ215FC/N(金),台,0.02,4.22,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:06,,,9204830447,SAP库,,,,,7540040002,翔辉世贸117号店,潮州市永护路15号,,,潮州,空运,,Z50661972,黑色牛皮便携包,(H)VO-A11060001,个,0.01,16.08,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:06,,,9204830448,SAP库,,,,,7530018001,汕头润倍源嘉应东方8-15店,汕头市长平路龙翔大厦首层,,,汕头,空运,,P50661506,CA便携包,VGP-CNM67/B(黑),个,0.00,13.84,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 10:32:06,,,9204830448,SAP库,,,,,7530018001,汕头润倍源嘉应东方8-15店,汕头市长平路龙翔大厦首层,,,汕头,空运,,P28298082,VAIO鼠标,VGP-UMS31/BJ(黑）,个,0.00,2.40,1,,N,,N,,N,N,,,,,,,,,
2011-8-27 11:30:04,,,9204830472,SAP库,,,,,2000802013,广州美承百脑汇1A29店,广州市天河区天河路598号百脑汇1A29店,,,广州,卡车装运,,P54121420,笔记本电脑,VPCEH100C   CN1,台,0.02,4.12,2,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:00:11,,,9204830490,SAP库,,,,,5920105008,厦门三峡新景数码港B060-061店,机场北区立旺仓库F1-9,,,厦门,空运,,P27547194,笔记本电脑,VPCSD27EC/B(黑),台,0.01,3.10,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:00:14,,,9204830499,SAP库,,,,,2000973003,广州瀚达广百新一城5楼店,广州市天河南二路19-21号宏发大厦555室,,,广州,空运,,P27547193,笔记本电脑,VPCSD28EC/B(黑),台,0.01,3.10,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:00:28,,,9204830541,SAP库,,,,,5910229218,福州宜友大利嘉F10,福州市台江区大利嘉城A18 B1-B3,,,福州,空运,,P54111992,笔记本电脑,VPCSA2S1C   CN1,台,0.02,3.00,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:00:28,,,9204830542,SAP库,,,,,5910229216,福州宜友海钻颐高1077,福州市五一中路大利嘉城18层B1-B3,,,福州,空运,,P27547290,笔记本电脑,VPCSD27EC/P(粉),台,0.01,3.16,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:00:30,,,9204830549,SAP库,,,,,7550099202,深圳美承高新华强H2B048,深圳市福田区华强北赛格科技园4栋中329室,,,深圳,卡车装运,,P27547291,笔记本电脑,VPCSD27EC/W(白),台,0.01,3.14,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830713,SAP库,,,,,5910058004,一丁福州大利嘉C区卖场店,福州市五一中路169号大利嘉城E区E2-09店,,,福州,空运,,P28298080,VAIO鼠标,VGP-UMS31/PI(玫粉),个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830713,SAP库,,,,,5910058004,一丁福州大利嘉C区卖场店,福州市五一中路169号大利嘉城E区E2-09店,,,福州,空运,,P28298081,VAIO鼠标,VGP-UMS31/T(棕),个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830713,SAP库,,,,,5910058004,一丁福州大利嘉C区卖场店,福州市五一中路169号大利嘉城E区E2-09店,,,福州,空运,,P28298084,VAIO鼠标,VGP-UMS31/R（红）,个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830713,SAP库,,,,,5910058004,一丁福州大利嘉C区卖场店,福州市五一中路169号大利嘉城E区E2-09店,,,福州,空运,,P28298083,VAIO鼠标,VGP-UMS31/W（白）,个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830713,SAP库,,,,,5910058004,一丁福州大利嘉C区卖场店,福州市五一中路169号大利嘉城E区E2-09店,,,福州,空运,,P28298082,VAIO鼠标,VGP-UMS31/BJ(黑）,个,0.00,2.40,2,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830714,SAP库,,,,,5910058004,一丁福州大利嘉C区卖场店,福州市五一中路169号大利嘉城E区E2-09店,,,福州,空运,,P27702680,多功能扩展基座,VGP-PRZ20C/B(黑),个,0.01,2.06,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830714,SAP库,,,,,5910058004,一丁福州大利嘉C区卖场店,福州市五一中路169号大利嘉城E区E2-09店,,,福州,空运,,P27546496,笔记本电脑,VPCCB26EC/W(白),台,0.02,4.34,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830714,SAP库,,,,,5910058004,一丁福州大利嘉C区卖场店,福州市五一中路169号大利嘉城E区E2-09店,,,福州,空运,,P27546491,笔记本电脑,VPCCB26EC/B(黑),台,0.02,4.34,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830715,SAP库,,,,,5950221001,泉州一丁万祥A2-03店,泉州市田安南路祥泰商厦二楼,,,泉州,空运,,P27546496,笔记本电脑,VPCCB26EC/W(白),台,0.02,4.34,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:18,,,9204830715,SAP库,,,,,5950221001,泉州一丁万祥A2-03店,泉州市田安南路祥泰商厦二楼,,,泉州,空运,,P27702680,多功能扩展基座,VGP-PRZ20C/B(黑),个,0.01,2.06,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:19,,,9204830717,SAP库,,,,,5950221002,泉州一丁晋江国贸A2店,泉州市丰泽区田安南路祥泰商厦2楼,,,泉州,空运,,P59411104,VAIO 便携软包,VGP-CNM68/W(白),个,0.00,16.42,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:19,,,9204830717,SAP库,,,,,5950221002,泉州一丁晋江国贸A2店,泉州市丰泽区田安南路祥泰商厦2楼,,,泉州,空运,,P59411103,VAIO 便携软包,VGP-CNM68/P(粉),个,0.00,16.42,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:19,,,9204830717,SAP库,,,,,5950221002,泉州一丁晋江国贸A2店,泉州市丰泽区田安南路祥泰商厦2楼,,,泉州,空运,,P59411105,VAIO 便携软包,VGP-CNM68/B(黑),个,0.00,16.42,1,,N,,N,,N,N,,,,,,,,,
2011-8-29 10:01:19,,,9204830717,SAP库,,,,,5950221002,泉州一丁晋江国贸A2店,泉州市丰泽区田安南路祥泰商厦2楼,,,泉州,空运,,P28298082,VAIO鼠标,VGP-UMS31/BJ(黑）,个,0.00,2.40,4,,N,,N,,N,N,,,,,,,,,
