打单日期,出货日期,最晚送达日期,单号,发货方名称,发货方地址,发货方联系人,发货方联系电话,起运城市,收货方编号,收货方名称,收货方地址,收货方联系人,收货方联系电话,目的城市,运输方式,配送方式,产品编码,产品名称,产品型号,产品单位,单位体积,单位重量,发货数量,特殊要求,是否需要订单,订单特殊要求,需要预约,若有指定签收人的人名,会出具入库单,入库单需要交给SONY,签收情况,周六是否收货,周日是否收货,收货开始时间,收货结束时间,SONY销售员,SONY销售员联系电话	,SONY销售员上级主管,SONY销售员上级主管电话
2011-4-27 8:58:52,,,9204505938,SAP库,,,,,5310165002,NS_济南_欧东_绿地器材城,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P02229174,照相机便携包,LCS-CSZ/蓝  CN2,个,0.00,1.53,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:52,,,9204505938,SAP库,,,,,5310165002,NS_济南_欧东_绿地器材城,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P48891349,数码相机,DSC-J10/红  CN2,台,0.00,4.50,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:52,,,9204505938,SAP库,,,,,5310165002,NS_济南_欧东_绿地器材城,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P02229172,照相机便携包,LCS-CSZ/粉  CN2,个,0.00,1.53,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:52,,,9204505938,SAP库,,,,,5310165002,NS_济南_欧东_绿地器材城,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P48891447,数码相机,DSC-J10/橙  CN2,台,0.00,4.50,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:52,,,9204505938,SAP库,,,,,5310165002,NS_济南_欧东_绿地器材城,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P02229172,照相机便携包,LCS-CSZ/粉  CN2,个,0.00,1.53,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:52,,,9204505940,SAP库,,,,,5310165001,DICS_济南3店_赛博_欧东,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P32830172,电池,NP-FW50     CN2,块,0.00,0.99,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:52,,,9204505940,SAP库,,,,,5310165001,DICS_济南3店_赛博_欧东,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P02215676,Empty,NP-BN1//C   CN1,个,0.00,0.60,4,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:52,,,9204505940,SAP库,,,,,5310165001,DICS_济南3店_赛博_欧东,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P02074875,数码HD摄录一体机,HDRXR160E/BCCN1,台,0.00,2.43,3,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:52,,,9204505940,SAP库,,,,,5310165001,DICS_济南3店_赛博_欧东,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P48891349,数码相机,DSC-J10/红  CN2,台,0.00,4.50,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:52,,,9204505940,SAP库,,,,,5310165001,DICS_济南3店_赛博_欧东,济南市标山南路12号绿地摄影器材城金街6号,,,济南,卡车装运,,P02229172,照相机便携包,LCS-CSZ/粉  CN2,个,0.00,1.53,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:56,,,9204505955,SAP库,,,,,7910907003,VAIO_南昌_天强_百货大楼_VAIO,南昌市民德路4号,,,南昌,卡车装运,,P02229172,照相机便携包,LCS-CSZ/粉  CN2,个,0.00,1.53,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:56,,,9204505955,SAP库,,,,,7910907003,VAIO_南昌_天强_百货大楼_VAIO,南昌市民德路4号,,,南昌,卡车装运,,P48891349,数码相机,DSC-J10/红  CN2,台,0.00,4.50,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:56,,,9204505955,SAP库,,,,,7910907003,VAIO_南昌_天强_百货大楼_VAIO,南昌市民德路4号,,,南昌,卡车装运,,P02229172,照相机便携包,LCS-CSZ/粉  CN2,个,0.00,1.53,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:57,,,9204505959,SAP库,,,,,7910907003,VAIO_南昌_天强_百货大楼_VAIO,南昌市民德路4号,,,南昌,卡车装运,,P48885870,数码相框,DPF-D710    CN9,台,0.00,4.29,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:58,,,9204505962,SAP库,,,,,7910907002,VAIO_南昌_天强_八一大道365号店,南昌市民德路4号,,,南昌,卡车装运,,P14983191,数码音频播放器,NWZ-B162F/RC 红色,个,0.00,0.53,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:58:58,,,9204505962,SAP库,,,,,7910907002,VAIO_南昌_天强_八一大道365号店,南昌市民德路4号,,,南昌,卡车装运,,P17806762,数码音频播放器,NWZ-W252/PIM 粉白色,个,0.00,1.66,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P48890375,数码相机,DSC-W530/绿 CN1,台,0.00,4.00,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P31227177,记忆棒,MS-MT2G/2NT CN,只,0.00,0.26,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P48891075,数码相机,DSC-W570/金 CN1,台,0.00,4.18,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P31227277,记忆棒,MS-MT4G/2NT CN,只,0.00,0.26,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P48891847,数码相机,DSC-TX10/银 CN2,台,0.00,4.00,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P31227277,记忆棒,MS-MT4G/2NT CN,只,0.00,0.26,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P84387176,数码单反相机,SLT-A33L    CN2,只,0.01,3.69,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P84388176,数码单反相机,SLT-A55L    CN2,只,0.01,3.68,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P32820270,可换镜头数码相机,NEX-5CK/黑  CN2,个,0.01,6.00,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:01,,,9204505974,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P02074475,数码HD摄录一体机,HDR-PJ30E/BCCN1,台,0.00,2.47,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:02,,,9204505975,SAP库,,,,,2100394015,武汉光谷世界城步行街店,武汉市洪山区光谷世界城步行街二期A119A121索尼数码工作坊,,,武汉,卡车装运,,P48890375,数码相机,DSC-W530/绿 CN1,台,0.00,4.00,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:02,,,9204505975,SAP库,,,,,2100394015,武汉光谷世界城步行街店,武汉市洪山区光谷世界城步行街二期A119A121索尼数码工作坊,,,武汉,卡车装运,,P31227177,记忆棒,MS-MT2G/2NT CN,只,0.00,0.26,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:02,,,9204505975,SAP库,,,,,2100394015,武汉光谷世界城步行街店,武汉市洪山区光谷世界城步行街二期A119A121索尼数码工作坊,,,武汉,卡车装运,,P84387176,数码单反相机,SLT-A33L    CN2,只,0.01,3.69,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:02,,,9204505975,SAP库,,,,,2100394015,武汉光谷世界城步行街店,武汉市洪山区光谷世界城步行街二期A119A121索尼数码工作坊,,,武汉,卡车装运,,P84388176,数码单反相机,SLT-A55L    CN2,只,0.01,3.68,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:02,,,9204505975,SAP库,,,,,2100394015,武汉光谷世界城步行街店,武汉市洪山区光谷世界城步行街二期A119A121索尼数码工作坊,,,武汉,卡车装运,,P02074475,数码HD摄录一体机,HDR-PJ30E/BCCN1,台,0.00,2.47,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:02,,,9204505976,SAP库,,,,,2100394007,武汉中南店,武汉市武昌区中南路十一号湖北省外文书店一楼索尼数码工作坊,,,武汉,卡车装运,,P84387176,数码单反相机,SLT-A33L    CN2,只,0.01,3.69,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:02,,,9204505976,SAP库,,,,,2100394007,武汉中南店,武汉市武昌区中南路十一号湖北省外文书店一楼索尼数码工作坊,,,武汉,卡车装运,,P84388176,数码单反相机,SLT-A55L    CN2,只,0.01,3.68,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:02,,,9204505976,SAP库,,,,,2100394007,武汉中南店,武汉市武昌区中南路十一号湖北省外文书店一楼索尼数码工作坊,,,武汉,卡车装运,,P02075275,数码HD摄录一体机,HDRCX360E/TCCN1,台,0.00,2.42,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:02,,,9204505977,SAP库,,,,,2100394009,济南魏家庄万达店,山东省济南市市中区经四路5号万达广场,,,济南,卡车装运,,P84389147,数码单反相机,DSLR-A580L  CN2,只,0.01,4.10,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:03,,,9204505978,SAP库,,,,,2100394006,酷索济南银座玉函店,山东省济南市经十路19288号银座玉函商场地下一层,,,济南,卡车装运,,P84389147,数码单反相机,DSLR-A580L  CN2,只,0.01,4.10,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:03,,,9204505979,SAP库,,,,,2100394014,酷索武汉菱角湖万达广场店,武汉市江汉区菱角湖万达广场A052索尼数码工作坊,,,武汉,卡车装运,,P84389147,数码单反相机,DSLR-A580L  CN2,只,0.01,4.10,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:03,,,9204505980,SAP库,,,,,2100394001,武汉新世界街道口店,武汉市洪山区珞瑜路1号武汉新世界百货武昌店5楼,,,武汉,卡车装运,,P84389147,数码单反相机,DSLR-A580L  CN2,只,0.01,4.10,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:03,,,9204505981,SAP库,,,,,7910906001,天强数码科技(W/S),民德路4号,张文丽,0791-6202967,南昌,卡车装运,,P02061771,数码HD摄录一体机,HDR-XR550E/黑CN2,台,0.01,2.91,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:03,,,9204505981,SAP库,,,,,7910906001,天强数码科技(W/S),民德路4号,张文丽,0791-6202967,南昌,卡车装运,,P02074475,数码HD摄录一体机,HDR-PJ30E/BCCN1,台,0.00,2.47,3,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:03,,,9204505981,SAP库,,,,,7910906001,天强数码科技(W/S),民德路4号,张文丽,0791-6202967,南昌,卡车装运,,P02075275,数码HD摄录一体机,HDRCX360E/TCCN1,台,0.00,2.42,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:18,,,9204506047,SAP库,,,,,0029001130,广州兰堰行贸易有限公司西安分公司,西安市莲湖区北大街119号,*,029-87269336,西安,空运,,P48887047,数码相机,DSC-HX9/(黑)  CN2,台,0.00,5.43,1,,N,,N,,N,N,,,,,,郑 光华,,,
2011-4-27 8:59:18,,,9204506047,SAP库,,,,,0029001130,广州兰堰行贸易有限公司西安分公司,西安市莲湖区北大街119号,*,029-87269336,西安,空运,,P31227277,记忆棒,MS-MT4G/2NT CN,只,0.00,0.26,1,,N,,N,,N,N,,,,,,郑 光华,,,
2011-4-27 8:59:21,,,9204506060,SAP库,,,,,2400079002,D沈阳进行曲文萃路店,沈阳市和平区文萃路1甲6号,刘树艳,13309887569,沈阳,卡车装运,,P02074875,数码HD摄录一体机,HDRXR160E/BCCN1,台,0.00,2.43,1,,N,,N,,N,N,盖章/签字,N,N,9：00,17：00,,,,
2011-4-27 8:59:21,,,9204506062,SAP库,,,,,2400079002,D沈阳进行曲文萃路店,沈阳市和平区文萃路1甲6号,刘树艳,13309887569,沈阳,卡车装运,,P02074075,数码HD摄录一体机,HDR-PJ50E/BCCN1,台,0.00,2.60,1,,N,,N,,N,N,盖章/签字,N,N,9：00,17：00,,,,
2011-4-27 8:59:22,,,9204506063,SAP库,,,,,2100394005,酷索大连中山广场店,大连市中山区中山路5号索尼DWS店,,,大连,卡车装运,,P84389147,数码单反相机,DSLR-A580L  CN2,只,0.01,4.10,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:22,,,9204506064,SAP库,,,,,2100394005,酷索大连中山广场店,大连市中山区中山路5号索尼DWS店,,,大连,卡车装运,,P48891075,数码相机,DSC-W570/金 CN1,台,0.00,4.18,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:22,,,9204506064,SAP库,,,,,2100394005,酷索大连中山广场店,大连市中山区中山路5号索尼DWS店,,,大连,卡车装运,,P31227277,记忆棒,MS-MT4G/2NT CN,只,0.00,0.26,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:22,,,9204506064,SAP库,,,,,2100394005,酷索大连中山广场店,大连市中山区中山路5号索尼DWS店,,,大连,卡车装运,,P48892477,数码相机,DSC-W520/红 CN1,台,0.00,4.15,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:22,,,9204506064,SAP库,,,,,2100394005,酷索大连中山广场店,大连市中山区中山路5号索尼DWS店,,,大连,卡车装运,,P31227177,记忆棒,MS-MT2G/2NT CN,只,0.00,0.26,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:22,,,9204506064,SAP库,,,,,2100394005,酷索大连中山广场店,大连市中山区中山路5号索尼DWS店,,,大连,卡车装运,,P84388176,数码单反相机,SLT-A55L    CN2,只,0.01,3.68,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:22,,,9204506065,SAP库,,,,,4270017001,VAIO_盘锦_沈阳玖知峰_兴隆大厦店,盘锦市兴隆台区中兴路103号兴隆大厦七楼,,,盘锦,空运,,P02074875,数码HD摄录一体机,HDRXR160E/BCCN1,台,0.00,2.43,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:22,,,9204506065,SAP库,,,,,4270017001,VAIO_盘锦_沈阳玖知峰_兴隆大厦店,盘锦市兴隆台区中兴路103号兴隆大厦七楼,,,盘锦,空运,,P02074075,数码HD摄录一体机,HDR-PJ50E/BCCN1,台,0.00,2.60,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506081,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P48885870,数码相框,DPF-D710    CN9,台,0.00,4.29,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506082,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P02229171,照相机便携包,LCS-CSZ/黑  CN2,个,0.00,1.53,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506083,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P17806762,数码音频播放器,NWZ-W252/PIM 粉白色,个,0.00,1.66,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506084,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P14983195,数码音频播放器,NWZ-B162F/GC 绿色,个,0.00,0.53,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506084,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P14983190,数码音频播放器,NWZ-B162F/BC 黑色,个,0.00,0.53,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506084,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P14983193,数码音频播放器,NWZ-B162F/PC 粉红色,个,0.00,0.53,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506084,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P14983191,数码音频播放器,NWZ-B162F/RC 红色,个,0.00,0.53,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506084,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P14983192,数码音频播放器,NWZ-B162F/LC 蓝色,个,0.00,0.53,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506084,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P14983194,数码音频播放器,NWZ-B162F/NC 金色,个,0.00,0.53,2,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506085,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P92431288,耳机,MDREX10LPPV 粉紫色,个,0.00,1.33,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:27,,,9204506085,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P92431289,耳机,MDREX10LPLYQ 蓝黄色,个,0.00,1.33,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:28,,,9204506086,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P92431214,耳机,MDREX10LPPIQ 深粉红色,个,0.00,1.33,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:28,,,9204506086,SAP库,,,,,7910907004,VAIO_九江_天强_太平洋_257号店,江西省九江市大中路信华广场1048号,,,九江,卡车装运,,P92431218,耳机,MDREX10LPDQ 橙色,个,0.00,1.33,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:33,,,9204506113,SAP库,,,,,3510093006,太原3店_云天_新凌宜,太原市南内环街302号新华印刷厂宿舍2号楼1单元101室,,,太原,卡车装运,,P31231175,SD存储卡,SF-4N4//T   CN,只,0.00,0.23,100,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:36,,,9204506125,SAP库,,,,,3510093006,太原3店_云天_新凌宜,太原市南内环街302号新华印刷厂宿舍2号楼1单元101室,,,太原,卡车装运,,P48891348,数码相机,DSC-J10/黑CN2,台,0.00,4.50,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:36,,,9204506125,SAP库,,,,,3510093006,太原3店_云天_新凌宜,太原市南内环街302号新华印刷厂宿舍2号楼1单元101室,,,太原,卡车装运,,P02229171,照相机便携包,LCS-CSZ/黑  CN2,个,0.00,1.53,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:37,,,9204506127,SAP库,,,,,7160012001,DICS_荆州1店_资讯_弄潮,北京东路280-5号,,,荆州,卡车装运,,P02074875,数码HD摄录一体机,HDRXR160E/BCCN1,台,0.00,2.43,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:37,,,9204506131,SAP库,,,,,2100394010,北京大钟寺中坤广场店,北京市海淀区北三环西路甲18号院1号楼,,,北京,卡车装运,,P84389147,数码单反相机,DSLR-A580L  CN2,只,0.01,4.10,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:38,,,9204506132,SAP库,,,,,4710045001,维多利DWS,中山路维多利商厦5F,,,呼和浩特,卡车装运,,P49865421,蓝光播放器,BDP-S380/黑,台,0.01,2.50,1,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:38,,,9204506133,SAP库,,,,,3510096001,太原市振祥伟业商贸有限公司,太原市晋源区和平南路义井村黄坡路口向西800米路南,15803439266,,太原,卡车装运,,P93403331,3D Sync传输器,TMR-BR100,台,0.00,2.05,10,,N,,N,,N,N,,,,,,,,,
2011-4-27 8:59:38,,,9204506134,SAP库,,,,,0010001270,北京景明恒通科贸有限公司,北京市宣武区广安门外马连道路11号0301室,张景明,010-63404132,北京,卡车装运,,P84374576,镜头,SAL35F18    CN2,台,0.00,2.29,1,,N,,N,,N,N,,,,,,王 溦,,,
2011-4-27 8:59:38,,,9204506134,SAP库,,,,,0010001270,北京景明恒通科贸有限公司,北京市宣武区广安门外马连道路11号0301室,张景明,010-63404132,北京,卡车装运,,P84384076,数码单反相机,DSLRA450/Q  CN2,台,0.01,3.36,2,,N,,N,,N,N,,,,,,王 溦,,,
2011-4-27 8:59:38,,,9204506134,SAP库,,,,,0010001270,北京景明恒通科贸有限公司,北京市宣武区广安门外马连道路11号0301室,张景明,010-63404132,北京,卡车装运,,P31227277,记忆棒,MS-MT4G/2NT CN,只,0.00,0.26,2,,N,,N,,N,N,,,,,,王 溦,,,
2011-4-27 8:59:38,,,9204506134,SAP库,,,,,0010001270,北京景明恒通科贸有限公司,北京市宣武区广安门外马连道路11号0301室,张景明,010-63404132,北京,卡车装运,,P84370076,镜头,SAL1870//C CN2,只,0.00,0.38,2,,N,,N,,N,N,,,,,,王 溦,,,
2011-4-27 8:59:40,,,9204506141,SAP库,,,,,2200122002,D天津索坤百脑汇店,天津市南开区鞍山西道338号百脑汇2216室,张麒南,2258697724,天津,空运,,P14983193,数码音频播放器,NWZ-B162F/PC 粉红色,个,0.00,0.53,3,,N,,N,,N,N,签字盖章,Y,Y,9：00,18:00,,,,
2011-4-27 8:59:40,,,9204506141,SAP库,,,,,2200122002,D天津索坤百脑汇店,天津市南开区鞍山西道338号百脑汇2216室,张麒南,2258697724,天津,空运,,P14983191,数码音频播放器,NWZ-B162F/RC 红色,个,0.00,0.53,3,,N,,N,,N,N,签字盖章,Y,Y,9：00,18:00,,,,
2011-4-27 8:59:40,,,9204506141,SAP库,,,,,2200122002,D天津索坤百脑汇店,天津市南开区鞍山西道338号百脑汇2216室,张麒南,2258697724,天津,空运,,P02074875,数码HD摄录一体机,HDRXR160E/BCCN1,台,0.00,2.43,1,,N,,N,,N,N,签字盖章,Y,Y,9：00,18:00,,,,
2011-4-27 8:59:40,,,9204506141,SAP库,,,,,2200122002,D天津索坤百脑汇店,天津市南开区鞍山西道338号百脑汇2216室,张麒南,2258697724,天津,空运,,P14983195,数码音频播放器,NWZ-B162F/GC 绿色,个,0.00,0.53,3,,N,,N,,N,N,签字盖章,Y,Y,9：00,18:00,,,,
2011-4-27 8:59:40,,,9204506141,SAP库,,,,,2200122002,D天津索坤百脑汇店,天津市南开区鞍山西道338号百脑汇2216室,张麒南,2258697724,天津,空运,,P14983190,数码音频播放器,NWZ-B162F/BC 黑色,个,0.00,0.53,3,,N,,N,,N,N,签字盖章,Y,Y,9：00,18:00,,,,
